0mi1936_it5.slc 0.936344
0mi2001_it5.slc 1.00402
0mi2188_it5.slc 1.49703
0mi2231_it5.slc 2.48152
0mi2313_it5.slc 4.91448
0mi2328_it5.slc 0.582384
0mi2343_it5.slc 1.16741
0mi2479_it5.slc 6.57074
0mi2669_it5.slc 1.50122
0mi2694_it5.slc 4.43245
0mi2771_it5.slc 1.60934
0mi2930_it5.slc 0.499522
0mi2935_it5.slc 0.268978
0mi2956_it5.slc 1.77204
0mi3007_it5.slc 1.77802
0mi3074_it5.slc 0.70372
0mi3172_it5.slc 3.70979
0mi3185_it5.slc 0.520027
0mi3348_it5.slc 1.45268
0mi3542_it5.slc 1.80494
0mi3611_it5.slc 1.38245
0mi3723_it5.slc 1.85193
0mi3791_it5.slc 4.77313
0mi3806_it5.slc 1.16074
0mi3945_it5.slc 0.976886
0mi4030_it5.slc -0.049665
0mi405_it5.slc 1.02606
0mi4072_it5.slc 0.828359
0mi4077_it5.slc 0.491345
0mi4098_it5.slc -0.114353
0mi4099_it5.slc -0.333898
0mi4128_it5.slc 1.90718
0mi4141_it5.slc 1.72963
0mi4150_it5.slc 2.12538
0mi4151_it5.slc 0.78836
0mi4162_it5.slc -0.0725395
0mi4187_it5.slc -0.0262069
0mi4190_it5.slc 0.25328
0mi4205_it5.slc 0.713748
0mi4211_it5.slc 0.200253
0mi4217_it5.slc 3.04133
0mi4238_it5.slc 1.80967
0mi4251_it5.slc 1.67324
0mi4254_it5.slc 0.478093
0mi4260_it5.slc 1.56688
0mi4267_it5.slc 0.857475
0mi4272_it5.slc 1.37807
0mi4305_it5.slc 1.91773
0mi4319_it5.slc 1.2018
0mi4334_it5.slc 0.632739
0mi4361_it5.slc 1.69909
0mi4370_it5.slc 0.673372
0mi4390_it5.slc -0.289348
0mi4394_it5.slc -0.131531
0mi4428_it5.slc 0.671229
0mi4446_it5.slc -0.526515
0mi4491_it5.slc 1.71894
0mi4493_it5.slc 0.0732245
0mi4496_it5.slc 1.68486
0mi4500_it5.slc 0.977746
0mi4501_it5.slc 1.42548
0mi4508_it5.slc 1.46305
0mi4535_it5.slc 1.18307
0mi4538_it5.slc 1.54581
0mi4539_it5.slc 1.32302
0mi4560_it5.slc 6.10507
0mi4576_it5.slc 0.544613
0mi4585_it5.slc 1.60677
0mi4592_it5.slc 3.94634
0mi4595_it5.slc 0.543316
0mi4614_it5.slc 2.20758
0mi4615_it5.slc 0.524847
0mi4619_it5.slc 0.426149
0mi4621_it5.slc 1.25885
0mi4622_it5.slc 1.71799
0mi4623_it5.slc 1.42874
0mi4659_it5.slc 0.392321
0mi4672_it5.slc 1.90549
0mi4673_it5.slc 0.545
0mi4676_it5.slc 1.62918
0mi4686_it5.slc 0.21502
0mi4698_it5.slc 0.0272571
0mi4710_it5.slc -0.0394695
0mi4726_it5.slc 2.13672
0mi4727_it5.slc 2.45653
0mi4756_it5.slc 0.116232
0mi4762_it5.slc 1.05288
0mi4763_it5.slc 0.84651
0mi4771_it5.slc 1.19211
0mi4786_it5.slc 2.15377
0mi4787_it5.slc 0.213761
0mi4820_it5.slc 1.01286
0mi4833_it5.slc 0.436283
0mi4840_it5.slc 0.838554
0mi4848_it5.slc 0.0488134
0mi4851_it5.slc -0.306888
0mi4856_it5.slc 1.88465
0mi4858_it5.slc 1.13012
0mi4859_it5.slc 0.895612
0mi4865_it5.slc 3.09016
0mi4888_it5.slc 2.99918
0mi4905_it5.slc 1.61293
0mi4927_it5.slc -0.136267
0mi4928_it5.slc 4.03191
0mi4958_it5.slc 1.81191
0mi4959_it5.slc 0.179515
0mi4980_it5.slc 2.43461
0mi4991_it5.slc 0.666385
0mi5007_it5.slc 1.98854
0mi5008_it5.slc 0.884518
0mi5022_it5.slc 1.80309
0mi506_it5.slc 1.03215
0mi5076_it5.slc 0.647011
0mi5091_it5.slc 1.95801
0mi5100_it5.slc 2.29039
0mi5126_it5.slc 3.03211
0mi5155_it5.slc -0.158699
0mi5163_it5.slc 0.852561
0mi5174_it5.slc 3.08906
0mi5176_it5.slc 1.79215
0mi5190_it5.slc 0.252837
0mi5204_it5.slc 2.80555
0mi5218_it5.slc 1.02835
0mi5219_it5.slc 0.565417
0mi5230_it5.slc -0.321264
0mi5238_it5.slc 1.9937
0mi5244_it5.slc 2.1294
0mi5245_it5.slc 1.80426
0mi5257_it5.slc 0.887623
0mi5269_it5.slc 1.61884
0mi5345_it5.slc 2.46141
0mi5364_it5.slc 1.22976
0mi5373_it5.slc 0.965142
0mi5408_it5.slc 1.20491
0mi5428_it5.slc 0.821842
0mi5438_it5.slc 0.218155
0mi5448_it5.slc 2.67937
0mi5468_it5.slc 1.6727
0mi5473_it5.slc -0.516653
0mi5477_it5.slc 0.350185
0mi5501_it5.slc 2.79581
0mi5507_it5.slc 0.7108
0mi5512_it5.slc -0.0701897
0mi5513_it5.slc 0.307504
0mi5519_it5.slc 0.163714
0mi5528_it5.slc 0.259027
0mi5548_it5.slc 0.267605
0mi5558_it5.slc 0.0067407
0mi5564_it5.slc 1.10179
0mi5586_it5.slc 0.351092
0mi5588_it5.slc 0.115703
0mi5605_it5.slc 0.147487
0mi5617_it5.slc -0.0212945
0mi5632_it5.slc 0.411868
0mi5647_it5.slc 0.981938
0mi5674_it5.slc 0.594934
0mi5676_it5.slc 0.401649
0mi5687_it5.slc 0.501196
0mi5693_it5.slc 0.888746
0mi5701_it5.slc 0.553978
0mi5752_it5.slc 2.57942
0mi5782_it5.slc 1.02563
0mi5836_it5.slc 0.243031
0mi5862_it5.slc 0.477982
0mi5888_it5.slc 0.531597
0mi5894_it5.slc 1.77901
0mi5933_it5.slc 2.65829
0mi5938_it5.slc 3.04005
0mi5948_it5.slc 1.89057
0mi5965_it5.slc 0.418161
0mi6074_it5.slc 1.42433
0mi6093_it5.slc 0.531641
0mi6100_it5.slc 0.545421
0mi6127_it5.slc 1.07687
0mi6132_it5.slc 5.44301
0mi6166_it5.slc 1.06234
0mi6209_it5.slc 0.466235
0mi6278_it5.slc 0.666799
0mi6303_it5.slc 2.23591
0mi6355_it5.slc 2.61219
0mi6372_it5.slc 0.953661
0mi6419_it5.slc 1.2268
0mi6439_it5.slc 1.21163
0mi6457_it5.slc 0.878204
0mi6494_it5.slc 1.44555
0mi6560_it5.slc 0.318633
0mi6565_it5.slc 2.55711
0mi6577_it5.slc 0.575267
0mi6632_it5.slc 0.759005
0mi6705_it5.slc 4.88651
0mi6739_it5.slc 1.5932
0mi6748_it5.slc 0.828524
0mi6766_it5.slc 1.78686
0mi6769_it5.slc 1.58104
0mi6849_it5.slc 3.04005
0mi6857_it5.slc 1.45206
0mi6898_it5.slc -0.133341
0mi6928_it5.slc 14.473
0mi7011_it5.slc 1.94532
0mi7021_it5.slc 3.56755
0mi7035_it5.slc 1.25547
0mi7036_it5.slc 1.17019
0mi7094_it5.slc -0.0640648
0mi7095_it5.slc 0.805414
0mi7117_it5.slc -0.16087
0mi7244_it5.slc 1.26662
0mi7259_it5.slc 4.65724
0mi7383_it5.slc 0.672548
0mi7417_it5.slc 0.0654371
0mi7418_it5.slc 0.781448
0mi7462_it5.slc 0.432487
0mi7494_it5.slc -0.193628
0mi7515_it5.slc 1.25936
0mi7580_it5.slc 0.437981
0mi7780_it5.slc 1.0881
0mi8003_it5.slc 2.84623
0mi8032_it5.slc 2.1617
0mi8045_it5.slc 0.251198
0mi8238_it5.slc 1.01355
0mi8296_it5.slc 0.674933
0mi8305_it5.slc 0.642645
0mi8439_it5.slc 0.421268
0mi8507_it5.slc 3.32989
0mi8619_it5.slc 0.0147645
0mi8726_it5.slc 0.778628
0mi8784_it5.slc 1.49138
0mi8798_it5.slc 1.40777
0mi889_it5.slc 1.63084
0mi8933_it5.slc 1.21341
0mi9094_it5.slc 2.2379
0mi9125_it5.slc 0.54981
0mi9187_it5.slc 3.97334
0mi9214_it5.slc 2.30524
0mi924_it5.slc 1.2684
0mi9255_it5.slc 1.58262
0mi9258_it5.slc 0.80156
0mi9309_it5.slc 1.78327
0mi9327_it5.slc 2.07666
0mi9665_it5.slc 1.14152
0mi9725_it5.slc 1.03615
0mi9758_it5.slc 5.43579
0mi9791_it5.slc 1.45643
0mi9818_it5.slc 0.903046
0mi9841_it5.slc 0.571426
0mi9860_it5.slc 6.47373
0mi9927_it5.slc 1.10301
1ii100040_it5.slc 3.44416
1ii100071_it5.slc 2.05482
1ii100129_it5.slc 2.0483
1ii100197_it5.slc 1.66977
1ii100298_it5.slc 5.0633
1ii100325_it5.slc 1.1762
1ii100419_it5.slc 2.4217
1ii100645_it5.slc 3.90269
1ii1006_it5.slc 1.52247
1ii100700_it5.slc 0.943129
1ii100846_it5.slc 1.97487
1ii101453_it5.slc 1.60431
1ii101506_it5.slc 1.55571
1ii102013_it5.slc 1.31494
1ii102046_it5.slc 1.86746
1ii102078_it5.slc 2.23264
1ii102104_it5.slc 0.712006
1ii102126_it5.slc 1.60329
1ii102228_it5.slc 4.02252
1ii102238_it5.slc 1.32436
1ii102359_it5.slc 2.59287
1ii102389_it5.slc 4.59349
1ii102444_it5.slc 0.984206
1ii102451_it5.slc 1.1975
1ii102458_it5.slc 1.83828
1ii102494_it5.slc 1.21249
1ii10260_it5.slc 2.00711
1ii102668_it5.slc 1.24104
1ii10267_it5.slc 1.30157
1ii102790_it5.slc 0.856825
1ii102821_it5.slc 1.84125
1ii102932_it5.slc 1.17286
1ii102955_it5.slc 2.08641
1ii102966_it5.slc 1.9776
1ii103084_it5.slc 2.10652
1ii1034_it5.slc 2.47813
1ii103564_it5.slc 1.36781
1ii104045_it5.slc 3.32357
1ii10407_it5.slc 5.68736
1ii104165_it5.slc 2.71918
1ii104186_it5.slc 2.74505
1ii104225_it5.slc 3.31499
1ii104243_it5.slc 2.96728
1ii104305_it5.slc 1.53149
1ii10436_it5.slc 1.91111
1ii104378_it5.slc 2.26838
1ii10440_it5.slc 1.21403
1ii104434_it5.slc 1.58226
1ii10478_it5.slc 2.93387
1ii1047_it5.slc 1.38515
1ii104915_it5.slc 2.83386
1ii105057_it5.slc 1.56784
1ii105058_it5.slc 1.59352
1ii10532_it5.slc 5.28367
1ii10553_it5.slc 2.77397
1ii10578_it5.slc 1.10424
1ii10589_it5.slc 0.992413
1ii10619_it5.slc 1.01065
1ii10625_it5.slc 4.33705
1ii10661_it5.slc 4.26298
1ii10672_it5.slc 2.41241
1ii10680_it5.slc 4.33076
1ii10682_it5.slc 1.78011
1ii10685_it5.slc 1.03503
1ii10700_it5.slc 0.994663
1ii10735_it5.slc 1.22289
1ii10739_it5.slc 4.38287
1ii10760_it5.slc 1.23149
1ii10768_it5.slc 3.29907
1ii10825_it5.slc 2.49086
1ii10838_it5.slc 1.63141
1ii10885_it5.slc 2.47531
1ii10936_it5.slc 3.75741
1ii10937_it5.slc 2.66539
1ii10949_it5.slc 1.56995
1ii11045_it5.slc 2.85121
1ii11063_it5.slc 2.08188
1ii11086_it5.slc 2.28442
1ii11088_it5.slc 2.9166
1ii11097_it5.slc 2.79891
1ii11120_it5.slc 2.46912
1ii11137_it5.slc 1.28572
1ii11267_it5.slc 1.4267
1ii11316_it5.slc 1.66274
1ii11806_it5.slc 1.32016
1ii12005_it5.slc 1.28782
1ii12121_it5.slc 1.59719
1ii12134_it5.slc 1.11773
1ii12162_it5.slc 1.17157
1ii1225_it5.slc 3.04168
1ii12562_it5.slc 1.14883
1ii12702_it5.slc 1.41647
1ii12900_it5.slc 2.45143
1ii13038_it5.slc 1.49279
1ii13087_it5.slc 1.62246
1ii13247_it5.slc 3.09397
1ii1334_it5.slc 1.29301
1ii13697_it5.slc 1.64994
1ii13783_it5.slc 0.774227
1ii137_it5.slc 1.34799
1ii13918_it5.slc 2.5552
1ii1403_it5.slc 3.47756
1ii14118_it5.slc 1.23962
1ii14119_it5.slc 1.23629
1ii14308_it5.slc 1.29597
1ii14313_it5.slc 1.13638
1ii14361_it5.slc 1.83663
1ii14376_it5.slc 1.19229
1ii14417_it5.slc 1.94413
1ii1453_it5.slc 2.8989
1ii1720_it5.slc 1.4985
1ii1775_it5.slc 1.17566
1ii1944_it5.slc 2.11323
1ii1955_it5.slc 1.54298
1ii2049_it5.slc 2.02598
1ii2087_it5.slc 2.20359
1ii2095_it5.slc 1.92004
1ii2141_it5.slc 0.798443
1ii2224_it5.slc 4.46061
1ii2267_it5.slc 1.37044
1ii2308_it5.slc 2.52903
1ii2411_it5.slc 2.64725
1ii2459_it5.slc 2.08905
1ii252_it5.slc 1.31609
1ii2551_it5.slc 0.435274
1ii2571_it5.slc 1.68307
1ii2601_it5.slc 1.86532
1ii2661_it5.slc 2.88621
1ii2674_it5.slc 1.72544
1ii2915_it5.slc 1.71874
1ii2981_it5.slc 1.58158
1ii3026_it5.slc 1.72014
1ii305_it5.slc 1.23324
1ii3065_it5.slc 1.25632
1ii309_it5.slc 2.90773
1ii312_it5.slc 2.20518
1ii318_it5.slc 1.44205
1ii3233_it5.slc 1.29187
1ii3312_it5.slc 1.71167
1ii3439_it5.slc 1.12759
1ii3448_it5.slc 1.89226
1ii344_it5.slc 0.918922
1ii3558_it5.slc 1.47995
1ii3573_it5.slc 1.79323
1ii3574_it5.slc 1.65151
1ii3586_it5.slc 1.90909
1ii367_it5.slc 1.29487
1ii3685_it5.slc 1.28518
1ii373_it5.slc 2.09822
1ii3747_it5.slc 1.36826
1ii3785_it5.slc 1.08528
1ii3811_it5.slc 1.15665
1ii3962_it5.slc 1.35716
1ii3984_it5.slc 1.5204
1ii3996_it5.slc 3.38606
1ii4034_it5.slc 2.25352
1ii4094_it5.slc 1.86751
1ii4109_it5.slc 1.50694
1ii4259_it5.slc 0.604535
1ii4361_it5.slc 2.66543
1ii4405_it5.slc 1.42983
1ii4433_it5.slc 1.69496
1ii4477_it5.slc 1.4379
1ii4548_it5.slc 0.620208
1ii4637_it5.slc 1.89654
1ii4668_it5.slc 1.36004
1ii4709_it5.slc 1.89762
1ii4714_it5.slc 2.16188
1ii4719_it5.slc 1.91154
1ii4852_it5.slc 1.14511
1ii4857_it5.slc 0.931842
1ii4963_it5.slc 1.37904
1ii4974_it5.slc 1.44162
1ii4997_it5.slc 1.0226
1ii500_it5.slc 1.64861
1ii5087_it5.slc 1.54749
1ii5118_it5.slc 1.10292
1ii511_it5.slc 1.83591
1ii5157_it5.slc 2.50044
1ii5187_it5.slc 1.75799
1ii518_it5.slc 1.59109
1ii5281_it5.slc 2.17503
1ii5363_it5.slc 1.71748
1ii5382_it5.slc 1.60865
1ii5392_it5.slc 2.00535
1ii5393_it5.slc 0.844416
1ii541_it5.slc 1.87273
1ii5505_it5.slc 2.539
1ii5516_it5.slc 1.37334
1ii5694_it5.slc 5.45715
1ii573_it5.slc 1.63774
1ii5841_it5.slc 2.2438
1ii5932_it5.slc 1.65754
1ii5933_it5.slc 3.4115
1ii5938_it5.slc 0.865243
1ii5967_it5.slc 3.05764
1ii5987_it5.slc 1.60113
1ii5994_it5.slc 3.25415
1ii599_it5.slc 0.858096
1ii6063_it5.slc 2.58241
1ii6093_it5.slc 1.82336
1ii6108_it5.slc 2.44322
1ii6125_it5.slc 1.85371
1ii6134_it5.slc 1.12172
1ii6185_it5.slc 1.24548
1ii6249_it5.slc 1.37539
1ii6298_it5.slc 1.43299
1ii6446_it5.slc 0.531752
1ii6496_it5.slc 1.47926
1ii6503_it5.slc 2.0833
1ii6534_it5.slc 1.98924
1ii659_it5.slc 1.49461
1ii6625_it5.slc 1.57461
1ii6677_it5.slc 1.90881
1ii6709_it5.slc 1.10506
1ii6732_it5.slc 1.11317
1ii679_it5.slc 1.31507
1ii6906_it5.slc 1.98019
1ii6956_it5.slc 1.55659
1ii7065_it5.slc 2.16202
1ii7241_it5.slc 1.05164
1ii7247_it5.slc 1.28418
1ii727_it5.slc 1.60426
1ii7394_it5.slc 1.58698
1ii7438_it5.slc 1.13458
1ii7496_it5.slc 1.3739
1ii7507_it5.slc 2.05173
1ii7510_it5.slc 1.1915
1ii7557_it5.slc 0.98548
1ii7583_it5.slc 1.3035
1ii758_it5.slc 2.05114
1ii76_it5.slc 2.69621
1ii7723_it5.slc 1.44793
1ii7724_it5.slc 1.12991
1ii7742_it5.slc 2.78371
1ii774_it5.slc 1.78269
1ii7834_it5.slc 1.63355
1ii7839_it5.slc 1.38662
1ii7852_it5.slc 1.94721
1ii785_it5.slc 2.64512
1ii7892_it5.slc 1.651
1ii789_it5.slc 0.808467
1ii8015_it5.slc 1.60015
1ii8031_it5.slc 2.19664
1ii8035_it5.slc 2.02524
1ii8050_it5.slc 1.65714
1ii8132_it5.slc 1.16355
1ii8141_it5.slc 1.08917
1ii8161_it5.slc 2.78397
1ii8171_it5.slc 1.64653
1ii8215_it5.slc 2.39107
1ii8251_it5.slc 1.23224
1ii8349_it5.slc 1.03765
1ii837_it5.slc 3.0621
1ii8502_it5.slc 1.94693
1ii852_it5.slc 1.87746
1ii8656_it5.slc 1.4047
1ii8738_it5.slc 1.09293
1ii8785_it5.slc 1.08538
1ii8882_it5.slc 4.94422
1ii8978_it5.slc 1.38295
1ii9013_it5.slc 1.24381
1ii9019_it5.slc 1.39025
1ii9021_it5.slc 0.710906
1ii9096_it5.slc 1.50227
1ii90_it5.slc 1.47695
1ii9104_it5.slc 1.22746
1ii911_it5.slc 0.915759
1ii9162_it5.slc 1.39561
1ii9213_it5.slc 1.89035
1ii9270_it5.slc 1.77513
1ii9307_it5.slc 1.73432
1ii9310_it5.slc 1.67155
1ii9372_it5.slc 1.27687
1ii9436_it5.slc 2.00903
1ii951_it5.slc 1.72498
1ii9558_it5.slc 1.5113
1ii9594_it5.slc 1.21231
1ii9610_it5.slc 2.21327
1ii989_it5.slc 2.0881
1mi10001_it5.slc 1.52651
1mi100095_it5.slc 2.27669
1mi100188_it5.slc 3.73163
1mi100189_it5.slc 2.19993
1mi10018_it5.slc 2.13734
1mi10019_it5.slc 1.54236
1mi100208_it5.slc 0.807454
1mi10020_it5.slc 1.19457
1mi100216_it5.slc 2.12098
1mi10026_it5.slc 1.42032
1mi100272_it5.slc 0.897445
1mi100322_it5.slc 1.05501
1mi10033_it5.slc 1.9807
1mi100412_it5.slc 1.22848
1mi10041_it5.slc 1.05197
1mi100422_it5.slc 3.02872
1mi100432_it5.slc 1.46664
1mi100435_it5.slc 1.32802
1mi100449_it5.slc 2.89671
1mi100468_it5.slc 2.28908
1mi100490_it5.slc 1.68347
1mi100508_it5.slc 3.45093
1mi100521_it5.slc 1.27201
1mi10053_it5.slc 2.66397
1mi100561_it5.slc 2.16058
1mi100579_it5.slc 1.63002
1mi10059_it5.slc 1.73454
1mi10069_it5.slc 0.636848
1mi100747_it5.slc 1.41601
1mi100760_it5.slc 0.787342
1mi100773_it5.slc 0.687026
1mi100809_it5.slc 1.70725
1mi10084_it5.slc 1.61191
1mi100856_it5.slc 3.58601
1mi100869_it5.slc 19.2591
1mi100992_it5.slc 1.06819
1mi10103_it5.slc 1.61008
1mi101068_it5.slc 1.88121
1mi101108_it5.slc 1.11633
1mi101169_it5.slc 1.96416
1mi101174_it5.slc 2.70003
1mi101212_it5.slc 1.5224
1mi101338_it5.slc 7.10396
1mi101353_it5.slc 1.88222
1mi101354_it5.slc 2.57507
1mi10135_it5.slc 2.31842
1mi101370_it5.slc 0.853271
1mi101374_it5.slc 2.11489
1mi101382_it5.slc 1.06862
1mi101449_it5.slc 0.910711
1mi101524_it5.slc 1.0722
1mi101553_it5.slc 1.37657
1mi101558_it5.slc 3.01206
1mi10155_it5.slc 1.69438
1mi101591_it5.slc 2.25111
1mi101598_it5.slc 1.3913
1mi101626_it5.slc 6.42457
1mi101631_it5.slc 1.44209
1mi101673_it5.slc 3.08233
1mi101678_it5.slc 2.04318
1mi101683_it5.slc 0.609043
1mi101689_it5.slc 1.4601
1mi101692_it5.slc 0.759463
1mi101706_it5.slc 5.08092
1mi101727_it5.slc 2.06185
1mi101732_it5.slc 0.344418
1mi101734_it5.slc 1.8462
1mi101741_it5.slc 2.4757
1mi101744_it5.slc 3.80224
1mi101758_it5.slc 1.5089
1mi101795_it5.slc 1.22664
1mi101802_it5.slc 1.09848
1mi101808_it5.slc 2.32784
1mi101828_it5.slc 3.69185
1mi101883_it5.slc 1.40222
1mi101935_it5.slc 1.2407
1mi101964_it5.slc 1.44883
1mi101974_it5.slc 2.35152
1mi10200_it5.slc 1.18086
1mi102011_it5.slc 1.74106
1mi102031_it5.slc 1.01652
1mi102036_it5.slc 2.0689
1mi102052_it5.slc 1.50205
1mi102073_it5.slc 1.03556
1mi102093_it5.slc 2.43068
1mi102210_it5.slc 2.17712
1mi102215_it5.slc 3.9918
1mi102263_it5.slc 2.27779
1mi102327_it5.slc 2.57718
1mi10239_it5.slc 0.966527
1mi102459_it5.slc 1.68622
1mi102471_it5.slc 1.94827
1mi102553_it5.slc 1.33189
1mi10263_it5.slc 1.34424
1mi102657_it5.slc 1.26365
1mi102658_it5.slc 1.86769
1mi102691_it5.slc 1.32617
1mi102718_it5.slc 1.30181
1mi102756_it5.slc 1.76307
1mi102768_it5.slc 1.08313
1mi10284_it5.slc 2.15783
1mi102876_it5.slc 1.29929
1mi10289_it5.slc 0.975161
1mi103020_it5.slc 1.95087
1mi103024_it5.slc 1.67013
1mi10303_it5.slc 0.818057
1mi103064_it5.slc 0.567259
1mi103072_it5.slc 1.75889
1mi103100_it5.slc 2.21699
1mi103187_it5.slc 1.33183
